A,B,X,Thickness,Bandgap,Voc,Jsc,FF,PCE
0.011716561091897103,0.00042758706910361996,0.0019345407124811578,0.05611490754851737,0.12328661013967256,0.001739983864431949,0.002529457254446731,2.9549773834522616e-155,0.003248665932192769
0.007111813770373421,0.0005016275342471643,0.0019952423939625635,0.05292835355976348,0.11705534456362207,0.0013217391358584002,0.002108213704240389,4.6844230925609335e-146,0.0027111765902753725
0.004396670957192059,0.0005850495466405176,0.0016513013134208006,0.04998754996521837,0.1065560475125105,0.0010074212644781797,0.0017790742502965386,3.816420473896136e-137,0.002251762485337077
0.0029037655378653356,0.0006726785883857194,0.0011808678766980758,0.047074635318087726,0.09331237980858334,0.0007734648754017822,0.0015216265976899651,1.5979179401371032e-128,0.001861785293713289
0.0021916179673389245,0.0007540575258173504,0.00090303262411245,0.04402793182943406,0.07910022657888885,0.0005987398570849012,0.001319068400095842,3.438356313383009e-120,0.0015329318534452708
0.0019808753329768496,0.0008137033558311452,0.0009350391848137355,0.04075761853002197,0.06553005073884681,0.00046582071326440493,0.0011578102213610213,3.8022917699241707e-112,0.0012573567561087035
0.002102080143802555,0.000834894889843893,0.0011970877673960047,0.037248336772797076,0.05373894834633462,0.00036166336290478556,0.0010270614850609277,2.160917321322792e-104,0.0010277853735396244
0.002455555801842271,0.0008064100610888622,0.0016268484276773594,0.03355006061626458,0.04426623979092985,0.00027756947883474787,0.0009184270411580316,6.31144807708228e-97,0.0008375800228577904
0.0029821143556854747,0.0007289847590758641,0.002354969015326063,0.02976022294909206,0.03710693328856534,0.00020849883026301887,0.0008255309028325147,9.473665110979e-90,0.0006807734390654571
0.0036425920288802875,0.0006174438419213829,0.0036018545720396785,0.026001154432598962,0.03188055864575148,0.0001519688663959469,0.0007436749978490638,7.308112013615544e-83,0.0005520746093294219
0.00440426029490495,0.0004966792300420008,0.005356660614035902,0.02239719470641488,0.028035957843409814,0.00010688286441151505,0.0006695346755302052,2.897280302640307e-76,0.00044685238070936727
0.005232550181673739,0.0003935526919832434,0.007193059141163689,0.01905533575841714,0.025028595438740895,7.260286210236764e-05,0.0006008890962233784,5.903016324441005e-70,0.00036110217859877517
0.006086972050837638,0.0003297916558071596,0.008420846392783189,0.016052090137597733,0.022436824238054383,4.8444185555797885e-05,0.0005363831178612792,6.180955351855436e-64,0.0002914007818138366
0.006920435836688362,0.00032180233313657,0.008440167138887716,0.013427729753235852,0.020010832549317393,3.3583776703858565e-05,0.00047531732224898916,3.326100599732356e-58,0.00023485350868411388
0.007681308448284579,0.0003930600004894912,0.007115972916557701,0.011187481161210102,0.01766553555946199,2.722591600348405e-05,0.0004174637599625974,9.198421501591354e-53,0.00018903747986265748
0.008317502747071954,0.0006046885413792221,0.004950989831003873,0.009308032539842677,0.015436755953843964,2.8806118359654585e-05,0.00036290623512136245,1.3073425135147488e-47,0.00015194391869556014
0.00878175196911055,0.0011086393386747903,0.002794229887713917,0.007747030531828467,0.013421430763787384,3.804177902337652e-05,0.0003119050120118194,9.549125779992794e-43,0.0001219217840319382
0.009037087553852787,0.00222004578802143,0.001263180545233902,0.006453179584445082,0.011719576203479916,5.473151534977539e-05,0.00026478638720496187,3.584561164655369e-38,9.762443438082203e-05
0.009061504102782557,0.004484183852306993,0.00045650862834294674,0.005375000624239362,0.010390210751869154,7.833013696550041e-05,0.00022185750702511092,6.915228396849575e-34,7.796050813881136e-05
0.008850924605710395,0.008680144199701903,0.00014686860125388365,0.004467052420388242,0.009427456103019278,0.00010744781475580783,0.0001833461703476395,6.856069537251761e-30,6.204977114105904e-05
0.008419880381236198,0.015678676526514595,0.00010341736618355933,0.003693230252171768,0.008758262762709482,0.0001395009770691409,0.00014936432139279769,3.493349604122719e-26,4.9184322361674906e-05
0.007799745159157279,0.026097150502573344,0.00024071068233511334,0.0030274340498489807,0.008259771264466413,0.00017073760349882648,0.00011989275685596512,9.147597340356368e-23,3.879525199535273e-05
0.0070348213057597605,0.03980366139889854,0.0005838316744667274,0.0024523254349139347,0.007791082769042609,0.00019674823772563774,9.478350208387569e-05,1.2310343750502475e-19,3.0424605796261837e-05
0.006176964025489972,0.055487064906776566,0.0011398724240279006,0.0019570446718531176,0.007230588461827231,0.00021338007084802555,7.377555885756331e-05,8.513957397889759e-17,2.37023206582935e-05
0.005279659541993329,0.07061345368554119,0.0017907476167529535,0.0015346819338046627,0.006507390738233491,0.00021777397357009663,5.651941568682952e-05,3.0261532455298314e-14,1.832765665701507e-05
0.004392501505293654,0.08199040681735141,0.002372461453377405,0.0011800796937095053,0.005616299942326223,0.00020914670152630247,4.260586780672059e-05,5.5277515276609086e-12,1.4054558899933747e-05
0.0035568453905405147,0.08683444343349056,0.002939543963791711,0.0008882774806941825,0.0046115758260157754,0.00018900964413353546,3.1595259701789463e-05,5.189246024903997e-10,1.0680336802182619e-05
0.002803119807022133,0.08386970372683268,0.0038381314752549173,0.0006536706175895209,0.0035829863157889907,0.00016073233392113366,2.304411822032146e-05,2.503560905576657e-08,8.03704527074623e-06
0.0021499199996143,0.0738688995471965,0.005260333509552638,0.00046978400262742367,0.0026245787919621697,0.00012861996746215364,1.6527140477966658e-05,6.207406875519099e-07,5.984985763062655e-06
0.0016046874059579702,0.05932478733222851,0.006701360895493775,0.0003294730117135145,0.0018081931388732968,9.684991580389974e-05,1.1653491665550219e-05,7.90970736981462e-06,4.4078070161828435e-06
0.0011655536533716347,0.043442227882285966,0.0071746126110652985,0.00022534590027239136,0.0011697822284379238,6.862395761606886e-05,8.077234686412201e-06,5.179749675840911e-05,3.208765643269798e-06
0.0008238272455277835,0.029005335289918655,0.006166242032365076,0.00015023328917413323,0.0007098668965717491,4.575493264539107e-05,5.502379006470666e-06,0.00017432323597623887,2.307795634963051e-06
0.0005666205120215974,0.01765734955209219,0.004185099025662407,9.758558891353858e-05,0.00040378567319517277,2.87068620379258e-05,3.683468209671732e-06,0.000301508762536484,1.6391238138154744e-06
0.0003792210441339068,0.009800520065330722,0.002231067687797725,6.173784517385856e-05,0.00021518876027895343,1.6948027676701098e-05,2.4228324556838457e-06,0.000268004909120254,1.1492480536012126e-06
0.0002469616840195708,0.0049595744226957625,0.0009325960848911585,3.8029983109340055e-05,0.00010740987326482169,9.415388554048717e-06,1.5656501827608802e-06,0.0001224288336172236,7.951616235952546e-07
0.0001564940474332613,0.002288274751778652,0.0003055001569810105,2.2802708105660472e-05,5.020332967880138e-05,4.922015419289843e-06,9.938455375082916e-07,2.8742386601972952e-05,5.427579710190101e-07
9.649218678999016e-05,0.0009625825029027556,7.841362469886483e-05,1.3305149566244515e-05,2.1969699187663678e-05,2.421214870883464e-06,6.196500755721514e-07,3.467848315469963e-06,3.6538555408348885e-07
